date,tournament,player1,player2,sets1,sets2,score,odd1,odd2
2025-04-15,Futures 2025,Bonnaud A.,Popovic S.,2,0,7-62 6-2,4.14,1.20
2025-04-15,Futures 2025,Chazal M.,Banicevic M.,2,0,6-2 6-0,1.04,7.88
2025-04-15,Futures 2025,Story J.,Dussin L.,2,0,6-3 6-2,1.44,2.62
2025-04-15,Futures 2025,Vanshelboim E.,Shin M.,2,0,6-3 6-4,1.15,4.68
2025-04-15,Futures 2025,de Schepper K.,Paz J.,2,1,3-6 7-64 6-2,1.23,3.81
2025-04-15,Futures 2025,Aubriot A.,Alkaya M.,2,0,6-4 6-4,2.46,1.49
2025-04-15,Futures 2025,Kopp S.,Sorger S.,2,1,5-7 6-2 6-2,1.34,3.04
2025-04-15,Futures 2025,Mrva M.,Kumstat J.,2,0,6-3 6-1,1.17,4.83
2025-04-15,Futures 2025,Pieczkowski O.,Rossi M.,2,0,6-0 6-1,,
2025-04-15,Futures 2025,Basic M.,Palosi S.,2,0,6-2 6-1,1.52,2.38
2025-04-15,Futures 2025,Beraldo L.,Milovanov T.,2,0,6-1 6-4,1.03,9.77
2025-04-15,Futures 2025,Vrbensky M.,Mashtakov M.,2,0,7-5 7-64,1.23,3.81
2025-04-15,Futures 2025,Blanch D.,La Vela G.,2,0,6-2 6-4,1.69,2.06
2025-04-15,Futures 2025,Agwi M.,Barreto Sanchez D.,2,1,4-6 6-4 7-65,1.84,1.84
2025-04-15,Futures 2025,Berkieta T.,Seghetti S.,2,0,6-2 6-3,1.42,2.73
2025-04-15,Futures 2025,Zakharov A.,Malige M.,2,0,7-5 6-1,1.63,2.15
2025-04-15,Futures 2025,Mo Y.,Sinclair C.,2,1,6-4 3-6 6-4,1.86,1.85
2025-04-15,Futures 2025,Chanta T.,Sun Z.,2,0,6-3 6-3,1.06,7.56
2025-04-15,Futures 2025,Sarksian D.,Masabayashi T.,2,0,6-3 6-4,2.15,1.63
2025-04-15,Futures 2025,Benchetrit E.,Tang S.,2,0,6-3 6-3,1.24,3.66
2025-04-15,Futures 2025,Lee K.,Brumm J.,2,0,6-4 6-0,,
2025-04-15,UTR Pro Tennis Series 3,Cardona Herrera T.,Miramontes A.,2,1,3-6 6-1 6-3,,
2025-04-15,UTR Pro Tennis Series 3,Jordan P.,Shirur R.,2,0,6-2 6-2,,
2025-04-15,UTR Pro Tennis Series 3,Fishback D.,Mayew I.,2,1,7-64 3-6 6-3,3.50,1.22
2025-04-15,UTR Pro Tennis Series 3,Stice T.,Schinnerer K.,2,0,6-4 6-4,1.45,2.40
2025-04-15,UTR Pro Tennis Series 3,Murgett F.,Murphy T.,2,0,6-2 6-1,1.02,8.25
2025-04-15,UTR Pro Tennis Series 3,McIntosh-Ross K.,Perez F.,2,1,1-6 6-4 6-2,2.20,1.55
2025-04-15,UTR Pro Tennis Series 3,Thomson M.,Rocco J.,2,0,7-63 7-65,1.25,3.30
2025-04-15,UTR Pro Tennis Series 5,Bartakovics M.,Deleersnyder C.,2,0,6-3 6-1,4.11,1.18
2025-04-15,UTR Pro Tennis Series 5,Foley P.,Delicata L.,2,1,4-6 6-4 6-0,1.83,1.81
2025-04-15,UTR Pro Tennis Series 5,Hallquist Lithen J.,Aleshchev A.,2,1,3-6 7-61 6-1,1.07,6.50
2025-04-15,UTR Pro Tennis Series 5,Valkusz M.,Fekete J.,2,0,6-2 7-5,1.07,6.25
2025-04-15,UTR Pro Tennis Series 5,Madarasz G.,Kisantal B.,2,0,6-1 6-3,1.11,5.25
2025-04-15,UTR Pro Tennis Series 5,Bass F.,Beaven J.,2,0,6-3 7-61,1.04,7.83
2025-04-15,UTR Pro Tennis Series 5,Pohjola P.,Johansson O.,2,1,2-6 7-65 6-2,2.23,1.54
2025-04-15,UTR Pro Tennis Series 5,Fuele M.,Ambarzumjan E.,2,0,7-65 6-3,1.11,5.17
2025-04-15,UTR Pro Tennis Series 5,Jones A.,Young J.,2,0,6-1 6-1,1.27,3.23
2025-04-15,UTR Pro Tennis Series 5,Golesworthy R.,Sanghera T.,2,1,4-6 7-5 6-2,2.43,1.47
2025-04-15,UTR Pro Tennis Series 5,Petak D.,Shyla Y.,2,0,6-1 6-3,1.95,1.65
2025-04-15,UTR Pro Tennis Series 5,Hornung G.,Kis Balazs R.,2,0,6-4 6-0,1.46,2.46
2025-04-15,UTR Pro Tennis Series 5,Tutu M.,Dhokia R.,2,0,6-2 7-65,1.88,1.75
2025-04-15,UTR Pro Tennis Series 5,Johnson-Hauldren J.,McDonnell C.,2,0,6-3 6-4,2.50,1.45
2025-04-15,UTR Pro Tennis Series 5,Quayle D.,Hodkin S.,2,0,6-2 7-5,1.74,1.89
2025-04-15,UTR Pro Tennis Series 5,Lumsden E.,Diack J.,2,0,6-3 6-3,1.02,8.67
2025-04-15,Busan challenger,Rosenkranz M.,Bouzige M.,2,1,6-2 67-7 6-2,1.36,2.97
2025-04-15,Busan challenger,Shin S.,Nakagawa N. (11),2,0,6-1 7-65,2.02,1.72
2025-04-15,Busan challenger,Monday J. (3),Langmo C. (8),2,0,6-4 7-65,1.18,4.41
2025-04-15,Busan challenger,Durasovic V. (2),Bar Biryukov P. (10),2,1,65-7 6-0 6-2,1.52,2.43
2025-04-15,Futures 2025,Ostapenkov D.,Bogatov D.,2,0,6-4 6-4,1.06,7.42
2025-04-15,Futures 2025,Jovic V.,Vaitiekunas P.,2,1,3-6 6-3 10-7,1.21,3.88
2025-04-15,Futures 2025,Lavizzari M.,Elshafei Y.,2,0,6-1 6-4,7.42,1.06
2025-04-15,Futures 2025,Gasimov K.,Puig McCallan K.,2,0,7-65 6-4,2.68,1.40
2025-04-15,Futures 2025,Cattaneo L.,Gretskiy I.,2,0,6-2 6-2,1.84,1.84
2025-04-15,Futures 2025,Poljak D.,Volpi G.,2,1,62-7 6-4 10-8,1.10,6.00
2025-04-15,Futures 2025,Krajci M.,Konowczuk W.,2,0,6-1 6-1,1.16,4.48
2025-04-15,Futures 2025,Opitz J.,Zhu M.,2,1,7-5 5-7 15-13,1.72,1.98
2025-04-15,Futures 2025,Muto S.,De Cuyper J.,2,0,6-2 6-1,1.85,1.85
2025-04-15,Futures 2025,Otsuka K.,Hayashi K.,2,0,6-3 7-5,2.35,1.52
2025-04-15,Futures 2025,Kawachi K.,Nakamura R.,2,0,6-2 6-2,1.25,3.55
2025-04-15,Futures 2025,Shibano K.,Tanaka Y.,2,0,6-2 6-0,,
2025-04-15,Futures 2025,O'Connell B.,Nishiwaki K.,2,1,3-6 6-2 10-6,1.72,1.98
2025-04-15,Futures 2025,Takahata R.,Inui Y.,2,1,3-6 6-3 10-5,2.35,1.52
2025-04-15,Futures 2025,Kusuhara Y.,Nakanishi S.,2,0,6-2 7-66,1.23,3.70
2025-04-15,Futures 2025,Okamura I.,Kono Y.,2,0,7-65 6-1,1.21,3.88
2025-04-15,Futures 2025,Angelini L.,Matuszewski G.,2,1,4-6 6-2 10-7,,
2025-04-15,Futures 2025,Bonsach Ganley K.,Hannestad B.,2,0,6-0 6-2,,
2025-04-15,Futures 2025,Vankan M.,Huber D.,2,0,6-1 6-4,,
2025-04-15,Futures 2025,Zielinski M.,Djonov C.,2,0,6-2 6-0,,
2025-04-15,Futures 2025,Boros A.,Werren P.,2,0,6-2 6-0,,
2025-04-15,Futures 2025,Caniato C.,Lipp M.,2,0,6-2 7-5,,
2025-04-15,Futures 2025,Petkovic M.,Filip J.,2,0,6-3 6-2,,
2025-04-15,Futures 2025,Virgili Berini F.,Fomba L.,2,0,6-4 6-3,,
2025-04-15,Futures 2025,Almazan Valiente I.,Lobanov A.,2,0,7-6 6-4,,
2025-04-15,Oeiras challenger,Bertola R. (12),Moro Canas A. (2),2,1,7-64 3-6 7-67,4.02,1.21
2025-04-15,Oeiras challenger,Travaglia S.,Bouquier A. (3),2,0,6-4 6-4,1.68,2.08
2025-04-15,Oeiras challenger,Cerundolo J. (1),Houkes M.,2,0,6-2 6-2,1.42,2.69
2025-04-15,Oeiras challenger,Zapata Miralles B.,Coppejans K.,2,1,7-65 0-6 7-5,2.63,1.44
2025-04-16,Barcelona,Ruud C. (2),Medjedovic H.,2,0,7-5 7-5,1.36,3.11
2025-04-16,Barcelona,Tsitsipas S. (3),Korda S.,2,0,7-64 6-4,1.30,3.48
2025-04-16,Barcelona,Rune H. (6),Baez S.,2,1,4-6 6-1 6-2,1.67,2.17
2025-04-16,Barcelona,Fils A. (7),Martinez P.,2,0,6-3 6-2,1.22,4.30
2025-04-16,Munich,Griekspoor T.,Hanfmann Y.,2,0,7-63 6-3,1.36,3.13
2025-04-16,Munich,Zverev A. (1),Altmaier D.,2,0,6-3 6-2,1.13,5.74
2025-04-16,Munich,Shelton B. (2),Van De Zandschulp B.,2,0,7-61 6-3,1.78,2.01
2025-04-16,Munich,Darderi L.,Kecmanovic M.,2,1,2-6 7-64 6-4,1.77,2.03
2025-04-16,Busan challenger,Simakin I.,Kachmazov A.,2,1,67-7 6-4 6-3,1.79,1.95
2025-04-16,Busan challenger,Tu L. (6),Sharipov M.,2,1,6-2 3-6 6-1,1.75,2.00
2025-04-16,Busan challenger,Shin S.,Monday J.,2,0,6-3 6-4,5.04,1.15
2025-04-16,Busan challenger,Jasika O.,Durasovic V.,2,1,0-6 6-3 6-2,1.96,1.77
2025-04-16,Busan challenger,Uchiyama Y. (5),Rosenkranz M.,2,0,7-64 6-3,1.56,2.33
2025-04-16,Oeiras challenger,Mochizuki S.,Seyboth Wild T. (7),2,1,2-6 6-1 7-5,2.59,1.47
2025-04-16,Oeiras challenger,Lajovic D. (6),Pereira T.,2,0,6-2 7-60,1.09,6.75
2025-04-16,Oeiras challenger,Royer V. (8),Cerundolo J.,2,1,0-6 7-65 6-2,1.66,2.13
2025-04-16,Oeiras challenger,Boyer T.,Yevseyev D.,2,1,6-1 1-6 6-4,1.38,2.88
2025-04-16,Oeiras challenger,Barrere G.,Van Assche L.,2,0,6-4 7-5,2.66,1.44
2025-04-16,San Luis Potosi chall.,Tobon M.,Zahraj P. (8),1,0,4-6 6-3 2-0,3.60,1.26
2025-04-16,San Luis Potosi chall.,Rodriguez Taverna S.,Pavlovic L.,2,1,62-7 6-4 6-4,2.76,1.41
2025-04-16,San Luis Potosi chall.,Wiskandt M.,Mannarino A. (2),2,1,2-6 6-2 7-63,3.26,1.31
2025-04-16,San Luis Potosi chall.,Pacheco Mendez R. (5),Pannu K.,2,0,6-2 6-2,1.14,5.18
2025-04-16,San Luis Potosi chall.,Neuchrist M.,McCormick T.,2,0,6-4 7-66,1.29,3.40
2025-04-16,San Luis Potosi chall.,Perez A.,Watt J.,2,0,6-4 7-63,1.28,3.47
2025-04-16,San Luis Potosi chall.,Martin D.,Corwin F.,2,0,6-1 6-4,2.44,1.50
2025-04-16,Tallahassee chall.,Krueger M. (3),Blancaneaux G.,2,1,0-6 7-65 7-64,1.59,2.26
2025-04-16,Tallahassee chall.,Rodesch C.,Popko D. (5),2,0,6-3 7-65,3.43,1.28
2025-04-16,Tallahassee chall.,Andrade A.,Mmoh M.,2,1,7-65 1-6 6-1,2.37,1.54
2025-04-16,Tallahassee chall.,Maloney P.,Brooksby J. (7),2,0,6-4 6-3,6.15,1.11
2025-04-16,Abidjan challenger,Colson T.,Kirkin E.,2,0,6-3 7-64,1.84,1.89
2025-04-16,Abidjan challenger,Geerts M.,Potenza L.,2,1,2-6 7-65 6-2,1.29,3.40
2025-04-16,Abidjan challenger,Berankis R.,Bakshi A.,2,0,7-67 6-2,1.43,2.68
2025-04-16,Abidjan challenger,Hussey G.,Kellovsky D.,2,1,7-65 4-6 6-1,1.52,2.43
2025-04-16,Abidjan challenger,Bertrand R.,Ursu V.,2,0,6-2 6-0,1.60,2.22
2025-04-16,Abidjan challenger,Bax F.,Singh K.,2,0,6-4 6-4,1.45,2.63
2025-04-16,Futures 2025,Brown P.,Gasimov K.,2,0,6-3 7-64,1.66,2.10
2025-04-16,Futures 2025,Ilkel C.,Poljak D.,2,1,63-7 7-64 6-3,1.37,2.86
2025-04-16,Futures 2025,Jovic V.,Tamm K.,2,0,6-4 6-4,1.94,1.76
2025-04-16,Futures 2025,Krajci M.,Tiurnev E.,1,0,6-4 3-6 3-1,1.57,2.24
2025-04-16,Futures 2025,Cattaneo L.,Demin Y.,2,1,7-65 65-7 6-1,3.58,1.25
2025-04-16,Futures 2025,Fery A.,Dzhavakian Y.,2,0,7-5 6-2,1.18,4.26
2025-04-16,Futures 2025,Stewart H.,Adesalu N.,2,0,6-1 6-1,1.01,11.88
2025-04-16,Futures 2025,Purtseladze S.,Bassem Sobhy M.,2,1,65-7 7-5 7-65,1.17,4.47
2025-04-16,Futures 2025,Ibrahim K.,Castelnuovo L.,2,1,6-4 5-7 6-3,3.97,1.21
2025-04-16,Futures 2025,De Loore J.,Ostapenkov D.,2,0,7-62 6-4,1.14,4.94
2025-04-16,Futures 2025,Rottoli L.,Opitz J.,2,0,6-3 6-2,1.40,2.75
2025-04-16,Futures 2025,Elsayed A.,Novak D.,1,0,6-3 2-0,4.53,1.17
2025-04-16,Futures 2025,Arutiunian E.,Philippov E.,2,0,6-3 6-2,1.59,2.22
2025-04-16,Futures 2025,Zakaryia F.,Peniston R.,2,0,7-65 7-65,4.83,1.15
2025-04-16,Futures 2025,Lavizzari M.,Binda A.,2,1,2-6 6-3 6-4,5.65,1.11
2025-04-16,Futures 2025,Gengel M.,Safwat M.,2,0,6-2 6-1,1.55,2.30
2025-04-16,Futures 2025,Barroso Campos A.,Rahmani K.,2,0,6-1 6-2,1.18,4.31
2025-04-16,Futures 2025,Moeller M.,Prasievi D.,2,0,6-0 6-4,1.01,14.40
2025-04-16,Futures 2025,Callejon Hernando S.,Pierre H.,2,1,6-2 3-6 6-3,,
2025-04-16,Futures 2025,Strombachs R.,Pampanin P.,2,0,6-4 6-1,1.05,8.09
2025-04-16,Futures 2025,Buldorini P.,Virgili Berini F.,2,1,1-6 6-3 6-2,1.43,2.64
2025-04-16,Futures 2025,Krutykh O.,Petkovic M.,2,0,6-3 6-2,1.21,4.03
2025-04-16,Futures 2025,Gonzalez Fernandez M.,Bonnaud A.,2,0,7-5 7-62,1.31,3.22
2025-04-16,Futures 2025,Molcan A.,De Krom M.,2,0,7-63 7-65,1.35,2.99
2025-04-16,Futures 2025,Boros A.,Wessels L.,2,1,4-6 7-65 6-0,1.80,1.90
2025-04-16,Futures 2025,Almazan Valiente I.,Bobrov B.,2,0,6-2 6-0,1.30,3.20
2025-04-16,Futures 2025,Lopez Montagud C.,Simundza J.,2,1,6-4 64-7 6-1,1.28,3.35
2025-04-16,Futures 2025,Gentzsch T.,Vankan M.,1,0,6-2 3-1,2.75,1.40
2025-04-16,Futures 2025,Mikrut L.,Visker N.,2,0,6-2 6-1,1.07,7.25
2025-04-16,Futures 2025,Battiston A.,Tepmahc N.,2,0,6-2 6-2,4.04,1.21
2025-04-16,Futures 2025,Duran T.,Knaff A.,2,0,6-4 6-2,2.66,1.42
2025-04-16,Futures 2025,Nijboer R.,Aytekin M.,2,0,6-0 6-2,1.04,9.40
2025-04-16,Futures 2025,Basic M.,Vrbensky M.,2,0,6-4 6-2,1.69,2.05
2025-04-16,Futures 2025,Beauge M.,McHugh A.,2,0,6-3 6-2,2.87,1.37
2025-04-16,Futures 2025,Paldanius O.,Sahtali T.,2,1,65-7 6-3 6-4,1.12,5.41
2025-04-16,Futures 2025,Isomura K.,Otsuka K.,2,0,6-2 6-1,1.06,7.57
2025-04-16,Futures 2025,Caniato C.,Paulson A.,2,0,7-5 7-61,1.87,1.82
2025-04-16,Futures 2025,Arinc K.,Bonsach Ganley K.,2,0,6-4 6-3,5.13,1.13
2025-04-16,Futures 2025,Marinkov P.,De Cuyper J.,2,0,6-3 6-2,1.53,2.35
2025-04-16,Futures 2025,Zielinski M.,Exsted M.,2,0,7-5 6-4,1.65,2.11
2025-04-16,Futures 2025,Mochizuki Y.,Takahata R.,2,0,6-4 7-5,1.20,4.12
2025-04-16,Futures 2025,Gadamauri B.,Nefve A.,2,0,6-1 6-3,1.58,2.25
2025-04-16,Futures 2025,Donald M.,Trifi A.,2,0,6-1 6-4,1.09,6.53
2025-04-16,Futures 2025,Clark E.,Sakellaridis D.,2,0,6-2 6-2,1.52,2.39
2025-04-16,Futures 2025,Berkieta T.,Agwi M.,2,0,6-3 6-4,2.67,1.42
2025-04-16,Futures 2025,Fatic N.,Bourgue M.,2,0,6-3 6-4,1.30,3.24
2025-04-16,Futures 2025,Added D.,Nagoudi A.,2,0,6-1 6-1,1.02,12.92
2025-04-16,Futures 2025,Blanch D.,Chazal M.,2,1,7-5 4-6 6-2,2.33,1.54
2025-04-16,Futures 2025,Zakharov A.,Beraldo L.,2,0,7-5 6-0,1.18,4.43
2025-04-16,Futures 2025,Kim G.,Jiang F.,1,0,7-67 2-2,2.97,1.35
2025-04-16,Futures 2025,Huang T.,Inui Y.,2,0,6-2 6-3,1.40,2.75
2025-04-16,Futures 2025,Bielinskyi V.,Angelini L.,2,1,6-2 4-6 6-1,1.11,5.91
2025-04-16,Futures 2025,Roh H.,Kawachi K.,2,1,6-3 4-6 6-2,1.84,1.88
2025-04-16,Futures 2025,Paroulek T.,Bailly G.,2,0,6-4 6-1,2.19,1.61
2025-04-16,Futures 2025,Karol M.,Sperle J.,2,0,6-1 6-4,1.29,3.29
2025-04-16,Futures 2025,Te R.,You D.,2,0,6-4 7-63,1.05,8.19
2025-04-16,Futures 2025,Sornlaksup P.,Zhu E.,2,1,6-1 65-7 6-3,1.59,2.22
2025-04-16,Futures 2025,Kusuhara Y.,Okamura I.,2,0,7-5 6-2,1.41,2.69
2025-04-16,Futures 2025,Takahashi Y.,O'Connell B.,2,0,6-3 6-4,1.06,7.56
2025-04-16,Futures 2025,Peliwo F.,Zeng Y.,2,0,6-4 6-2,1.34,3.03
2025-04-16,Futures 2025,Shiraishi H.,Vithoontien L.,2,0,6-3 6-3,1.22,3.89
2025-04-16,Futures 2025,Crowther C.,Trongcharoenchaikul W.,2,1,2-6 6-3 6-4,1.86,1.82
2025-04-16,Futures 2025,Liu H.,Lomakin G.,2,1,6-4 3-6 6-2,2.13,1.63
2025-04-16,Futures 2025,Lu P.,Liu S.,2,0,6-2 7-69,,
2025-04-16,Futures 2025,Muto S.,Shibano K.,2,1,5-7 7-5 6-4,2.74,1.39
2025-04-16,Futures 2025,Yamasaki J.,Matsumura R.,2,0,6-1 7-5,1.66,2.11
2025-04-16,Futures 2025,Tokuda R.,Kumasaka T.,2,1,7-62 1-6 6-3,2.03,1.70
2025-04-16,Futures 2025,Fukuda S.,Hazawa S.,2,1,5-7 6-3 6-4,1.99,1.74
2025-04-16,Futures 2025,Xiao L.,Santillan A.,2,1,65-7 6-4 6-3,3.55,1.26
2025-04-16,Futures 2025,Chen C.,Leong M.,2,1,3-6 7-60 6-2,3.22,1.30
2025-04-16,Futures 2025,Zhang T.,Efstathiou M.,2,0,6-3 6-2,1.38,3.07
2025-04-16,Futures 2025,Dong Z.,Zgirovsky A.,2,0,6-3 7-5,2.85,1.36
2025-04-16,Futures 2025,Kawahashi Y.,Adachi T.,2,0,6-1 6-2,1.02,10.92
2025-04-16,Futures 2025,Tomida Y.,Anderson O.,2,0,6-4 6-2,2.91,1.37
2025-04-16,Futures 2025,Ichikawa T.,Yamanaka T.,2,0,7-64 7-66,2.16,1.63
2025-04-16,Futures 2025,Oki Y.,Tabata R.,2,0,7-5 6-3,3.15,1.32
2025-04-16,UTR Pro Tennis Series 3,Francisco L.,Cardona Herrera T.,2,0,6-4 6-1,1.26,3.15
2025-04-16,UTR Pro Tennis Series 3,Murphy T.,Miramontes A.,2,0,6-4 6-1,1.72,1.90
2025-04-16,UTR Pro Tennis Series 3,Weber J.,Garmendia de la Iglesia M.,2,0,6-3 6-1,1.50,2.30
2025-04-16,UTR Pro Tennis Series 3,Fishback D.,Perez F.,2,0,6-1 6-4,1.20,3.70
2025-04-16,UTR Pro Tennis Series 3,Thomson M.,Larrea Sicco M.,2,0,6-1 6-1,1.09,5.25
2025-04-16,UTR Pro Tennis Series 3,Villarruel S.,McIntosh-Ross K.,2,0,6-3 6-4,1.18,4.00
2025-04-16,UTR Pro Tennis Series 3,Stice T.,Jordan P.,2,0,7-61 7-65,3.00,1.32
2025-04-16,UTR Pro Tennis Series 5,Quayle D.,Leather J.,2,0,6-1 6-4,2.02,1.68
2025-04-16,UTR Pro Tennis Series 5,Lumsden E.,Hodkin S.,2,0,6-0 7-61,1.10,5.42
2025-04-16,UTR Pro Tennis Series 5,Jilly A.,Aleshchev A.,2,0,6-2 6-3,1.26,3.43
2025-04-16,UTR Pro Tennis Series 5,Madarasz G.,Deleersnyder C.,2,0,7-5 6-2,1.19,4.33
2025-04-16,UTR Pro Tennis Series 5,Cooper S.,Johnson-Hauldren J.,2,1,61-7 7-67 7-65,1.48,2.45
2025-04-16,UTR Pro Tennis Series 5,Jones A.,Sanghera T.,2,0,6-4 6-3,1.33,2.98
2025-04-16,UTR Pro Tennis Series 5,Hornung G.,Shyla Y.,2,0,7-60 7-69,2.50,1.40
2025-04-16,UTR Pro Tennis Series 5,Hallquist Lithen J.,Ambarzumjan E.,2,0,6-3 7-62,1.17,4.63
2025-04-16,UTR Pro Tennis Series 5,Benaim M.,Golesworthy R.,2,0,7-67 6-0,1.88,1.78
2025-04-16,UTR Pro Tennis Series 5,Bartakovics M.,Antonescu V.,2,0,6-2 6-2,1.41,2.57
2025-04-16,UTR Pro Tennis Series 5,Valkusz M.,Johansson O.,2,0,6-0 7-61,1.11,5.17
2025-04-16,UTR Pro Tennis Series 5,Bass F.,Delicata L.,2,0,6-1 6-3,1.07,6.67
2025-04-16,UTR Pro Tennis Series 5,Foley P.,Rae K.,2,0,7-64 6-4,1.35,2.90
2025-04-16,UTR Pro Tennis Series 5,Beloborodko I.,Petak D.,2,0,6-3 6-4,1.64,2.05
2025-04-16,UTR Pro Tennis Series 5,Sallay P.,Pohjola P.,2,0,6-4 6-2,2.23,1.54
2025-04-17,Barcelona,De Minaur A. (5),Fearnley J.,2,0,6-1 6-2,1.08,8.09
2025-04-17,Barcelona,Alcaraz C. (1),Djere L.,2,0,6-2 6-4,1.08,8.15
2025-04-17,Barcelona,Davidovich Fokina A.,Rublev A. (4),2,0,7-5 6-4,1.98,1.81
2025-04-17,Barcelona,Khachanov K.,Munar J.,2,0,7-5 6-4,1.67,2.18
2025-04-17,Munich,Marozsan F.,Humbert U. (4),2,0,6-4 6-4,1.84,1.94
2025-04-17,Munich,Bergs Z.,Dedura-Palomero D.,2,0,6-1 6-1,1.13,5.88
2025-04-17,Munich,Cerundolo F. (5),Shevchenko A.,2,0,6-3 6-2,1.09,7.37
2025-04-17,Munich,Goffin D.,Navone M.,2,1,0-6 7-5 6-1,2.92,1.40
2025-04-17,Busan challenger,Kubler J.,Campana Lee G.,2,0,6-3 6-0,1.33,3.19
2025-04-17,Busan challenger,Chung H.,Tu L. (6),2,1,3-6 6-3 6-4,1.69,2.10
2025-04-17,Busan challenger,Holt B. (3),Bolt A.,2,0,6-3 6-4,1.34,3.08
2025-04-17,Busan challenger,Atmane T. (8),Jasika O.,2,1,6-3 2-6 6-4,1.46,2.59
2025-04-17,Busan challenger,Simakin I.,Svajda Z.,2,0,7-63 6-1,2.21,1.62
2025-04-17,Busan challenger,Uchiyama Y. (5),Kwon S.,2,1,6-1 1-6 7-61,2.46,1.51
2025-04-17,Busan challenger,Hsu Y.,Shin S.,2,0,6-2 6-2,1.36,2.98
2025-04-17,Busan challenger,Walton A. (1),Shimizu Y.,2,0,6-2 7-64,1.28,3.52
2025-04-17,Oeiras challenger,Collignon R. (3),Den Ouden G.,2,0,6-4 7-62,1.19,4.35
2025-04-17,Oeiras challenger,Safiullin R. (2),Moro Canas A.,2,1,5-7 7-5 7-68,1.31,3.22
2025-04-17,Oeiras challenger,Bertola R.,Royer V. (8),2,0,7-63 6-3,5.30,1.14
2025-04-17,Oeiras challenger,Barrere G.,Travaglia S.,2,0,6-4 7-612,1.69,2.08
2025-04-17,Oeiras challenger,Lajovic D. (6),Blanchet U.,2,0,6-4 6-2,1.41,2.75
2025-04-17,Oeiras challenger,Taberner C.,Mochizuki S.,2,0,7-5 6-3,1.52,2.41
2025-04-17,Oeiras challenger,Comesana F. (1),Boyer T.,2,0,7-5 7-64,1.51,2.46
2025-04-17,Oeiras challenger,Bertola R.,Araujo P.,2,0,6-3 6-1,1.45,2.63
2025-04-17,Oeiras challenger,Den Ouden G.,Zapata Miralles B.,2,1,7-5 4-6 7-65,1.49,2.46
2025-04-17,Oeiras challenger,Travaglia S.,Klein L.,2,0,6-4 6-2,2.70,1.43
2025-04-17,Oeiras challenger,Moro Canas A.,Rocha H.,2,0,6-4 7-68,1.93,1.81
2025-04-17,San Luis Potosi chall.,Duckworth J. (1),Neuchrist M.,2,0,6-2 7-64,1.40,2.80
2025-04-17,San Luis Potosi chall.,Rodriguez Taverna S.,Mejia N. (7),2,0,7-5 6-4,2.70,1.42
2025-04-17,San Luis Potosi chall.,Alves M.,Soto M. (6),2,0,6-3 6-4,2.16,1.65
2025-04-17,San Luis Potosi chall.,Ficovich J. (4),Cid Subervi R.,2,0,6-3 6-4,1.28,3.48
2025-04-17,San Luis Potosi chall.,Martin D.,Paris T.,2,0,7-65 6-2,3.04,1.35
2025-04-17,Tallahassee chall.,Cassone M.,Schwaerzler J.,2,0,6-3 7-66,1.86,1.87
2025-04-17,Tallahassee chall.,Reis Da Silva J.,Galarneau A.,2,1,7-64 67-7 6-2,2.31,1.55
2025-04-17,Tallahassee chall.,Collarini A.,Draxl L. (8),2,0,6-3 6-0,2.39,1.53
2025-04-17,Tallahassee chall.,Erhard M.,Maloney P.,2,1,3-6 6-0 7-5,2.05,1.71
2025-04-17,Abidjan challenger,Bax F.,Dougaz A.,2,0,6-4 6-4,3.04,1.35
2025-04-17,Abidjan challenger,Glinka D.,Baadi T.,2,0,7-5 7-61,1.27,3.49
2025-04-17,Abidjan challenger,Jones M.,Chidekh C.,2,0,6-3 6-2,3.43,1.29
2025-04-17,Abidjan challenger,Hussey G.,Henning P.,2,0,6-4 6-3,2.40,1.53
2025-04-17,Futures 2025,Elsayed A.,Brown P.,2,0,6-4 7-64,1.16,4.54
2025-04-17,Futures 2025,Krajci M.,Cattaneo L.,2,1,4-6 6-2 6-2,1.25,3.57
2025-04-17,Futures 2025,Fery A.,Jovic V.,2,0,6-2 7-5,1.09,6.43
2025-04-17,Futures 2025,Ilkel C.,Lavizzari M.,2,1,6-4 2-6 7-62,1.12,5.63
2025-04-17,Futures 2025,Gengel M.,Stewart H.,2,0,6-4 6-3,1.64,2.14
2025-04-17,Futures 2025,Zakaryia F.,Ibrahim K.,2,0,7-63 6-3,1.11,6.05
2025-04-17,Futures 2025,Rottoli L.,De Loore J.,2,0,6-3 6-4,4.51,1.16
2025-04-17,Futures 2025,Purtseladze S.,Arutiunian E.,2,0,6-4 7-5,1.52,2.36
2025-04-17,Futures 2025,Beauge M.,Paldanius O.,2,0,7-64 6-4,1.84,1.85
2025-04-17,Futures 2025,Added D.,Battiston A.,2,0,6-3 6-1,1.17,4.44
2025-04-17,Futures 2025,Buldorini P.,Strombachs R.,2,0,7-66 7-62,7.21,1.07
2025-04-17,Futures 2025,Mikrut L.,Lopez Montagud C.,2,0,6-1 6-2,1.17,4.54
2025-04-17,Futures 2025,Clark E.,Pieczkowski O.,2,1,6-2 4-6 6-0,1.97,1.76
2025-04-17,Futures 2025,Molcan A.,Vanshelboim E.,2,1,0-6 6-3 6-4,1.36,2.90
2025-04-17,Futures 2025,Blanch D.,Basic M.,2,0,6-3 6-4,2.87,1.37
2025-04-17,Futures 2025,Moeller M.,Arinc K.,2,0,6-2 7-5,1.06,7.67
