date,tournament,player1,player2,odd1,odd2
2026-01-05,UTR Pro Tennis Series 9,Shibano K.,Elamin A.,3.3,1.27
2026-01-05,UTR Pro Tennis Series 9,Tashiro Y.,Nakanishi S.,1.2,3.68
2026-01-05,UTR Pro Tennis Series 9,Karigyo T.,Morita K.,1.22,3.5
2026-01-05,UTR Pro Tennis Series 9,Mochizuki K.,Uenoyama T.,1.22,3.5
2026-01-05,UTR Pro Tennis Series 9,Lee K.,Yamada S.,1.04,8.0
2026-01-05,UTR Pro Tennis Series 9,Matsumura R.,Nakano R.,1.02,16.0
2026-01-05,Bangalore challenger,Gautier A.,Rawat S. (10),1.5,2.46
2026-01-05,Bangalore challenger,Vasa E. (2),Reymond A. (8),1.67,2.11
2026-01-05,Bangalore challenger,Balshaw F. (12),Yamasaki J.,1.53,2.38
2026-01-05,Bangalore challenger,Ouakaa A. (9),Taguchi R.,2.59,1.45
2026-01-05,Bangalore challenger,Visker N. (11),Palan D. (5),1.47,2.54
2026-01-05,Bangalore challenger,Leong M.,Lee K. (7),2.07,1.68
2026-01-05,Canberra 2 challenger,Rodesch C.,Damm M. (6),1.82,1.89
2026-01-05,Canberra 2 challenger,Neumayer L.,Grenier H. (7),2.36,1.54
2026-01-05,Canberra 2 challenger,Cassone M.,Krueger M.,1.91,1.81
2026-01-05,Canberra 2 challenger,Pinnington Jones J. (11),Polmans M.,1.44,2.62
2026-01-05,Canberra 2 challenger,Jodar R. (3),Fery A. (9),1.37,2.9
2026-01-05,Canberra 2 challenger,Mejia N. (4),Gueymard Wayenburg S. (10),2.03,1.72
2026-01-05,Futures 2026,Namigandet Tenguere L.,Faut P.,2.37,1.5
2026-01-05,Futures 2026,Seifert S.,Gerbaud T.,1.18,4.07
2026-01-05,Futures 2026,Deflandre L.,Lestir L.,2.63,1.4
2026-01-05,Futures 2026,Legout T.,Riu M.,1.01,10.0
2026-01-05,Futures 2026,Rolland De Ravel C.,Trufelli T.,1.1,5.57
2026-01-05,Futures 2026,Stauffer P.,Hell J.,5.73,1.09
2026-01-05,Futures 2026,Andres R.,Visser M.,2.22,1.56
2026-01-05,Futures 2026,Di Vita R.,Morega D.,1.21,3.9
2026-01-05,Futures 2026,Hurtado Novoa N.,Ilin A.,1.09,5.73
2026-01-05,Futures 2026,Lechner D.,Aydin E.,1.09,5.67
2026-01-05,Futures 2026,Ushakov A.,Bakhshaliev I.,1.2,3.97
2026-01-05,Futures 2026,Ochi M.,Boros B.,1.02,9.83
2026-01-05,Futures 2026,Kartsev A.,Bai R.,1.25,3.43
2026-01-05,Futures 2026,Marchenko I.,Lafazanos A.,1.02,9.83
2026-01-05,Futures 2026,Bailly P.,Clerc D.,1.07,6.3
2026-01-05,Futures 2026,Picard M.,Witz A.,1.66,2.07
2026-01-05,Futures 2026,Apostol C.,Matvievici E.,1.09,5.67
2026-01-05,Futures 2026,Dumitru A.,Stauffer S.,1.1,5.75
2026-01-05,Futures 2026,Heinrich S.,Nikolenko N.,1.64,2.07
2026-01-05,Futures 2026,Daljev P.,Meryumoglu A.,1.27,3.28
2026-01-05,Futures 2026,Kypriotis E.,Dimitriou G.,1.04,8.33
2026-01-05,Hong Kong ATP,Djere L. (5),Nava E. (4),2.14,1.66
2026-01-05,Hong Kong ATP,Struff J. (3),Basavareddy N.,2.06,1.72
2026-01-05,Hong Kong ATP,Tabilo A. (2),Zhou Y.,1.66,2.15
2026-01-05,Hong Kong ATP,Mmoh M.,Kypson P. (6),2.63,1.45
2026-01-05,Nonthaburi challenger,Ichikawa T.,Sciahbasi L.,2.63,1.44
2026-01-05,Nonthaburi challenger,Colson T. (9),Weber A. (2),1.85,1.86
2026-01-05,Nonthaburi challenger,Moriya H. (7),Imai S.,1.62,2.17
2026-01-05,Nonthaburi challenger,Shiraishi H. (4),Isomura K. (11),1.54,2.36
2026-01-05,Nonthaburi challenger,Matsuda K.,Pantaratorn K.,1.18,4.36
2026-01-05,Nonthaburi challenger,Matsuoka H. (1),Boulais J. (12),1.46,2.56
2026-01-05,Nottingham 5 challenger,Overbeck C.,Jones B.,1.26,3.57
2026-01-05,Nottingham 5 challenger,Matusevich A.,Wiskandt M. (6),1.42,2.69
2026-01-05,Nottingham 5 challenger,Guerrieri A. (12),Arnaboldi F. (2),1.6,2.23
2026-01-05,Nottingham 5 challenger,Masur D.,Story J. (8),1.66,2.07
2026-01-05,Nottingham 5 challenger,Kingsley C.,Murgett F.,1.28,3.44
2026-01-05,Nottingham 5 challenger,Ritschard A. (11),McHugh A. (3),1.49,2.46
2026-01-05,Noumea challenger,Moreno De Alboran N. (4),Gutierrez O. (8),1.23,3.85
2026-01-05,Noumea challenger,Delaney J.,Zhu E. (7),1.51,2.43
2026-01-05,Noumea challenger,Ogura K. (10),Cook E.,1.56,2.32
2026-01-05,Noumea challenger,Vithoontien L. (6),Bradshaw J. (11),1.89,1.84
2026-01-05,Noumea challenger,Watt J. (5),Nakagawa S. (12),1.57,2.29
2026-01-05,Noumea challenger,Hudd E. (9),Sach T. (2),2.09,1.69
2026-01-06,United Cup,De Minaur A.,Mensik J.,1.3,3.46
2026-01-06,United Cup,Rinderknech A.,Cobolli F.,2.14,1.7
2026-01-06,United Cup,Bergs Z.,Auger Aliassime F.,3.95,1.22
2026-01-06,Hong Kong ATP,Shang J.,Comesana F.,1.5,2.54
2026-01-06,Hong Kong ATP,Giron M.,Djere L.,1.69,2.14
2026-01-06,Hong Kong ATP,Van De Zandschulp B.,Struff J.,2.19,1.66
2026-01-06,Hong Kong ATP,Mmoh M.,Tabilo A.,2.32,1.6
2026-01-06,Hong Kong ATP,Diallo G. (6),De Jong J.,1.42,2.82
2026-01-06,Hong Kong ATP,Wong C.,Navone M.,1.77,2.02
2026-01-06,Hong Kong ATP,Sonego L. (5),Sakamoto R.,1.46,2.67
2026-01-06,Hong Kong ATP,Etcheverry T.,Royer V.,1.85,1.93
2026-01-06,Hong Kong ATP,Muller A. (7),Kecmanovic M.,2.24,1.63
2026-01-06,Brisbane,Dimitrov G.,Carreno-Busta P.,1.48,2.65
2026-01-06,Brisbane,Hijikata R.,Walton A.,1.73,2.1
2026-01-06,Brisbane,Norrie C. (7),Humbert U.,2.13,1.71
2026-01-06,Brisbane,Kovacevic A.,Kyrgios N.,1.6,2.32
2026-01-06,Brisbane,Mpetshi Perricard G.,Paul T. (4),2.65,1.48
2026-01-06,Brisbane,Collignon R.,Shapovalov D. (5),2.06,1.76
2026-01-06,Brisbane,Nakashima B.,Davidovich Fokina A. (2),2.35,1.59
2026-01-06,Bangalore challenger,Martinez P. (1),Vasa E.,1.54,2.36
2026-01-06,Bangalore challenger,Balshaw F.,Hassan B. (8),2.72,1.41
2026-01-06,Bangalore challenger,Suresh D.,Ajdukovic D.,1.58,2.27
2026-01-06,Bangalore challenger,Leong M.,Ouakaa A.,1.61,2.21
2026-01-06,Bangalore challenger,Geerts M.,Gautier A.,1.32,3.2
2026-01-06,Bangalore challenger,Zhukayev B.,Shah A.,1.5,2.45
2026-01-06,Bangalore challenger,Vanshelboim E.,Visker N.,2.28,1.57
2026-01-06,Bangalore challenger,Stebe C.,Houkes M. (7),1.62,2.19
2026-01-06,Bangalore challenger,Gojo B.,Singh K.,1.12,5.75
2026-01-06,Canberra 2 challenger,Rodesch C.,Nardi L. (2),1.73,2.03
2026-01-06,Canberra 2 challenger,Pinnington Jones J.,Holt B. (5),1.93,1.8
2026-01-06,Canberra 2 challenger,Klein L.,Cassone M.,1.97,1.76
2026-01-06,Canberra 2 challenger,Kopriva V. (1),Nishikori K.,2.1,1.68
2026-01-06,Canberra 2 challenger,Jodar R.,Jarry N.,1.42,2.74
2026-01-06,Canberra 2 challenger,Galan D.,Neumayer L.,2.19,1.62
2026-01-06,Canberra 2 challenger,Barrios Vera M. (4),Sekulic P.,1.32,3.2
2026-01-06,Canberra 2 challenger,Engel J.,Mejia N.,1.68,2.1
2026-01-06,Canberra 2 challenger,Faria J.,Moller E. (7),1.82,1.92
2026-01-06,Canberra 2 challenger,Carballes Baena R.,Smith C.,2.32,1.56
2026-01-06,Noumea challenger,Diaz Acosta F.,Dussin L.,1.2,4.22
2026-01-06,Noumea challenger,Moreno De Alboran N.,Chazal M.,1.18,4.55
2026-01-06,Noumea challenger,Tomic B. (8),Glinka D.,1.76,1.98
2026-01-06,Noumea challenger,Thompson J. (1),Hudd E.,1.11,6.03
2026-01-06,Noumea challenger,Zheng M. (6),Jasika O.,1.14,5.25
2026-01-06,Noumea challenger,Gea A.,Barrena A. (7),1.22,3.99
2026-01-06,Noumea challenger,Langmo C.,Ogura K.,1.13,5.4
2026-01-06,Noumea challenger,Ilagan A.,Delaney J.,1.42,2.71
2026-01-06,Noumea challenger,Watt J.,Vithoontien L.,1.55,2.35
2026-01-06,Nonthaburi challenger,Schwaerzler J. (6),Moriya H.,1.53,2.4
2026-01-06,Nonthaburi challenger,Bax F.,Chung H.,2.23,1.6
2026-01-06,Nonthaburi challenger,Kolar Z. (1),Weber A.,1.36,2.97
2026-01-06,Nonthaburi challenger,Sun F. (8),Matsuoka H.,2.06,1.71
2026-01-06,Nonthaburi challenger,Shimizu Y.,Ichikawa T.,1.26,3.66
2026-01-06,Nonthaburi challenger,Samrej K.,Shiraishi H.,1.61,2.21
2026-01-06,Nonthaburi challenger,Sharipov M.,Matsuda K.,1.28,3.45
2026-01-06,Nonthaburi challenger,Colson T.,Jones M.,1.63,2.19
2026-01-06,Nonthaburi challenger,Bertrand R.,Pacheco Mendez R. (4),1.87,1.85
2026-01-06,Nonthaburi challenger,Wu T.,Sornlaksup P.,1.16,4.85
2026-01-06,Nonthaburi challenger,Fomin S.,Tokuda R.,2.04,1.72
2026-01-06,Nottingham 5 challenger,Gentzsch T. (8),Brunold M.,2.52,1.48
2026-01-06,Nottingham 5 challenger,Chidekh C. (2),Matusevich A.,2.02,1.73
2026-01-06,Nottingham 5 challenger,Kozlov S. (7),Zink T.,1.36,2.95
2026-01-06,Nottingham 5 challenger,Samuel T. (3),Overbeck C.,1.42,2.73
2026-01-06,Nottingham 5 challenger,Ritschard A.,Pereira T. (5),1.35,3.04
2026-01-06,Nottingham 5 challenger,Broady L.,Masur D.,1.56,2.31
2026-01-06,Nottingham 5 challenger,Kingsley C.,Searle H.,2.03,1.73
2026-01-06,Nottingham 5 challenger,Negritu C.,Kuzmanov D. (4),1.97,1.78
2026-01-06,Nottingham 5 challenger,Hussey G.,Guerrieri A.,2.23,1.6
2026-01-06,Nottingham 5 challenger,Erhard M.,Strombachs R.,1.98,1.82
2026-01-06,Futures 2026,Arseneault N.,Rybakov A.,2.98,1.35
2026-01-06,Futures 2026,Kennedy J.,Poling K.,1.52,2.35
2026-01-06,Futures 2026,Milavsky D.,Magadan A.,1.25,3.6
2026-01-06,Futures 2026,Artnak B.,Grant W.,1.25,3.59
2026-01-06,Futures 2026,Bertimon M.,Bertola R.,6.12,1.1
2026-01-06,Futures 2026,Bailly P.,Pougault A.,1.06,7.19
2026-01-06,Futures 2026,Beauge M.,Janvier M.,2.99,1.35
2026-01-06,Futures 2026,Papamalamis T.,Andres R.,1.06,7.83
2026-01-06,Futures 2026,Broska F.,Dugardin R.,1.17,4.42
2026-01-06,Futures 2026,Vandermeersch C.,Namigandet Tenguere L.,1.16,4.59
2026-01-06,Futures 2026,Munk Mesa B.,Seleznev B.,1.06,8.06
2026-01-06,Futures 2026,Raynel A.,Schell N.,1.43,2.68
2026-01-06,Futures 2026,Hallquist Lithen J.,Colombo A.,1.8,1.92
2026-01-06,Futures 2026,Obradovic D.,Marti Pujolras A.,2.25,1.58
2026-01-06,Futures 2026,Ivanov S.,Collignon K.,1.58,2.16
2026-01-06,Futures 2026,Catry R.,de Schepper K.,2.06,1.69
2026-01-06,Futures 2026,Picard M.,Livet Novkirichka F.,2.92,1.36
2026-01-06,Futures 2026,Tiurnev E.,Jovic N.,1.25,3.4
2026-01-06,Futures 2026,Chepelev A.,Linde Palacios S.,1.15,4.07
2026-01-06,Futures 2026,Petkovic M.,Villanger H.,1.15,4.89
2026-01-06,Futures 2026,Brouwer G.,Lien J.,1.25,3.46
2026-01-06,Futures 2026,Ivanov I.,Larwig N.,1.2,4.05
2026-01-06,Futures 2026,Domingues J.,Flores Avila L.,1.03,8.3
2026-01-06,Futures 2026,Knaff A.,Vasilev A.,2.1,1.66
2026-01-06,Futures 2026,Poulsen O.,Solheim F.,1.16,4.5
2026-01-06,Futures 2026,Omarkhanov A.,Young G.,1.87,1.85
2026-01-06,Futures 2026,Lagutin P.,Pleshivtsev E.,1.86,2.01
2026-01-06,Futures 2026,Alonso J.,Takizawa T.,1.06,7.51
2026-01-06,Futures 2026,Fanselow S.,Torres Ramis M.,1.14,5.04
2026-01-06,UTR Pro Tennis Series,Perchicot M.,Kostov F.,1.01,11.67
2026-01-06,UTR Pro Tennis Series,Zhao C.,Tomkins S.,1.71,1.94
2026-01-06,UTR Pro Tennis Series,Aguiard E.,Estephan J.,1.07,6.2
2026-01-06,UTR Pro Tennis Series,Aguiard E.,Zhao C.,1.01,19.0
2026-01-06,UTR Pro Tennis Series 3,Duong D.,Bharadwaj P.,2.37,1.49
2026-01-06,UTR Pro Tennis Series 3,Dossani M.,Iantosca N.,3.3,1.26
2026-01-06,UTR Pro Tennis Series 3,Gregg P.,Lee E.,1.13,4.77
2026-01-06,UTR Pro Tennis Series 3,Llorens L.,Hernandez N.,1.48,2.4
2026-01-06,UTR Pro Tennis Series 3,Quirijns K.,Caldwell S.,1.68,1.97
2026-01-06,UTR Pro Tennis Series 3,Bain A.,Ji Z.,3.3,1.26
2026-01-06,UTR Pro Tennis Series 3,Kilmer L.,Ahmad C.,1.33,2.85
2026-01-06,UTR Pro Tennis Series 3,Chung J.,Garcia R.,2.73,1.36
2026-01-06,UTR Pro Tennis Series 3,Magimay K.,Patrick N.,1.71,1.94
2026-01-06,UTR Pro Tennis Series 3,Antonopoulos A.,Becker N.,1.26,3.3
2026-01-06,UTR Pro Tennis Series 3,Jansen W.,Chang J.,1.02,8.25
2026-01-06,UTR Pro Tennis Series 3,Goodman T.,Wuelfing M.,2.1,1.6
2026-01-06,UTR Pro Tennis Series 3,Hashimoto H.,Owen R.,1.12,4.83
2026-01-06,UTR Pro Tennis Series 3,Shokry E.,Bharathy N.,1.13,4.72
2026-01-06,UTR Pro Tennis Series 3,Johnson C.,Liborio P.,3.5,1.23
2026-01-06,UTR Pro Tennis Series 3,Palta S.,Gordon A.,1.06,6.5
2026-01-06,UTR Pro Tennis Series 3,Corwin F.,Nad P.,1.12,4.83
2026-01-06,UTR Pro Tennis Series 3,Johnston N.,Severance S.,1.21,3.67
2026-01-06,UTR Pro Tennis Series 3,Weber J.,Severance S.,1.21,3.55
2026-01-06,UTR Pro Tennis Series 3,Spurling N.,Kotzen A.,1.68,1.98
2026-01-06,UTR Pro Tennis Series 3,Kalinin A.,Bharadwaj S.,2.2,1.55
2026-01-06,UTR Pro Tennis Series 3,Spurling N.,Severance S.,1.24,3.43
2026-01-06,UTR Pro Tennis Series 5,Nolan W.,Alexander J.,1.18,4.0
2026-01-06,UTR Pro Tennis Series 5,Walters M.,Mcintosh E.,1.07,5.63
2026-01-06,UTR Pro Tennis Series 5,Maute J.,Rosenzweig N.,1.68,1.98
2026-01-06,UTR Pro Tennis Series 5,McKay K.,Macaulay S.,1.42,2.5
2026-01-06,UTR Pro Tennis Series 5,Marosik N.,Knesl D.,1.35,2.73
2026-01-06,UTR Pro Tennis Series 5,Recek D.,Malkin M.,1.02,8.25
2026-01-06,UTR Pro Tennis Series 5,Chodura S.,Poklemba F.,2.05,1.63
2026-01-06,UTR Pro Tennis Series 5,Fryer C.,Hudson B.,1.6,2.08
2026-01-06,UTR Pro Tennis Series 5,Cowley R.,Penman C.,2.08,1.6
2026-01-06,UTR Pro Tennis Series 5,Pospisil J.,Hujo O.,1.48,2.39
2026-01-06,UTR Pro Tennis Series 5,Lootsma N.,Drayton T.,1.09,5.25
2026-01-06,UTR Pro Tennis Series 5,Filar K.,Bajurko A.,1.01,9.0
2026-01-06,UTR Pro Tennis Series 5,Ryan Ziegann S.,Leeman D.,1.37,2.65
2026-01-06,UTR Pro Tennis Series 5,Upton M.,Samuel R.,1.6,2.05
2026-01-06,UTR Pro Tennis Series 5,Michnev P.,Klimas J.,1.02,8.25
2026-01-06,UTR Pro Tennis Series 5,Martin A.,Rumler R.,1.01,9.0
2026-01-06,UTR Pro Tennis Series 9,Yamada S.,Nakanishi S.,1.82,1.82
2026-01-06,UTR Pro Tennis Series 9,Takamisawa T.,Uenoyama T.,1.11,5.05
2026-01-06,UTR Pro Tennis Series 9,Matsumura R.,Miyagawa Y.,1.05,7.1
2026-01-06,UTR Pro Tennis Series 9,Lee K.,Yoshimura D.,1.18,3.98
2026-01-06,UTR Pro Tennis Series 9,Tomida Y.,Shibano K.,1.2,3.78
2026-01-06,UTR Pro Tennis Series 9,Karigyo T.,Mochizuki K.,2.17,1.58
2026-01-06,UTR Pro Tennis Series 9,Sato T.,Nakano R.,1.27,3.33
2026-01-06,Futures 2026,Ciric A.,Mosejczuk D.,1.5,2.36
2026-01-06,Futures 2026,Kakhniuk D.,Shalmi C.,1.36,2.78
2026-01-06,Futures 2026,Colby R.,Kotzen A.,2.03,1.67
2026-01-06,Futures 2026,Dean T.,Delgado A.,1.39,2.67
2026-01-06,Futures 2026,Jorgensen S.,Carroll M.,1.52,2.34
2026-01-06,Futures 2026,Van Orderlain D.,Harnoth Manrubia L.,1.05,7.75
2026-01-06,Futures 2026,Torcq B.,Lopez D.,1.14,4.8
2026-01-06,Futures 2026,Renard L.,Diaz Ruiz C.,1.32,3.05
2026-01-06,Futures 2026,Jeran A.,Pogosian S.,1.34,2.93
2026-01-06,Futures 2026,Todoran M.,De Carvalho V.,1.01,10.75
2026-01-06,Futures 2026,Hediger I.,Giotis R.,3.18,1.29
2026-01-06,Futures 2026,Trifi A.,Elesin M.,1.02,9.42
2026-01-06,Futures 2026,Hannestad B.,Andersson L.,1.1,5.75
2026-01-06,Futures 2026,Heinonen A.,Doskocil M.,1.1,5.75
2026-01-06,Futures 2026,Markovina D.,Qi H.,1.44,2.6
2026-01-06,Futures 2026,Karlsson Wistrand J.,Nordquist A.,2.93,1.34
2026-01-06,Futures 2026,Host T.,Stringer T.,2.65,1.4
2026-01-06,Futures 2026,Munkhammar P.,Lange A.,1.06,7.38
2026-01-06,Futures 2026,Lebron Puerta R.,Baxter H.,2.38,1.49
2026-01-06,Futures 2026,Marques G.,Maurice H.,1.4,2.63
2026-01-06,Futures 2026,Anavatan M.,Sauer Jimenez L.,1.04,7.83
2026-01-06,Futures 2026,Odegaard T.,Juuhl Sivertsen S.,6.25,1.08
2026-01-06,Futures 2026,Eichenseher D.,Qabazard E.,1.25,3.45
2026-01-06,Futures 2026,Kumar M.,Stidell F.,1.54,2.28
2026-01-06,Futures 2026,Vasser O.,Parenti L.,1.32,3.05
2026-01-06,Futures 2026,Hurtado Novoa N.,Heinrich S.,1.94,1.72
2026-01-06,Futures 2026,Johansson O.,Petrini A.,1.04,7.92
2026-01-06,Futures 2026,Brown O.,Etty E.,1.21,3.8
2026-01-06,Futures 2026,El Natour M.,Chetouane M.,1.97,1.71
2026-01-06,Futures 2026,Djosic N.,Sengul B.,1.21,3.83
2026-01-06,Futures 2026,Arinc K.,Ambarzumjan E.,2.18,1.59
2026-01-06,Futures 2026,Iakubenko V.,Piatrouski D.,1.08,6.25
2026-01-06,Futures 2026,Vaitiekunas P.,Soares H.,1.12,5.25
2026-01-06,Futures 2026,Stauffer P.,Herberg A.,7.42,1.05
2026-01-06,Futures 2026,Gretskiy I.,Sun Z.,1.49,2.38
2026-01-06,Futures 2026,Fabre A.,Kartsev A.,1.02,9.83
2026-01-06,Futures 2026,Marchenko I.,Daljev P.,1.01,10.75
2026-01-06,Futures 2026,Lechner D.,Di Vita R.,2.67,1.39
2026-01-06,Futures 2026,Ochi M.,Dumitru A.,1.21,3.85
2026-01-06,Futures 2026,Apostol C.,Ushakov A.,1.6,2.12
2026-01-07,United Cup,Baez S.,Wawrinka S.,2.08,1.74
2026-01-07,United Cup,Tsitsipas S.,Fritz T.,2.85,1.42
2026-01-07,United Cup,Hurkacz H.,Griekspoor T.,1.43,2.83
2026-01-07,Hong Kong ATP,Rublev A. (3),Wu Y.,1.49,2.59
2026-01-07,Hong Kong ATP,Wong C.,Diallo G. (6),2.67,1.45
2026-01-07,Hong Kong ATP,Borges N. (8),Cilic M.,1.89,1.89
2026-01-07,Hong Kong ATP,Musetti L. (1),Etcheverry T.,1.3,3.43
2026-01-07,Brisbane,Majchrzak K.,Opelka R.,1.99,1.8
2026-01-07,Brisbane,Korda S.,Lehecka J. (3),2.26,1.63
2026-01-07,Brisbane,Medvedev D. (1),Tiafoe F.,1.31,3.42
2026-01-07,Brisbane,Michelsen A.,Tien L. (8),2.46,1.54
2026-01-07,Bangalore challenger,Mayot H. (2),Nagal S.,1.57,2.3
2026-01-07,Bangalore challenger,Martinez P. (1),Geerts M.,1.78,1.95
2026-01-07,Bangalore challenger,Dhamne M.,Zhukayev B.,2.66,1.44
2026-01-07,Bangalore challenger,Martineau M.,Vanshelboim E.,1.33,3.15
2026-01-07,Bangalore challenger,Suresh D.,Balshaw F.,1.21,4.11
2026-01-07,Bangalore challenger,Stebe C.,Gojo B.,2.98,1.36
2026-01-07,Bangalore challenger,Skatov T. (6),Leong M.,1.27,3.58
2026-01-07,Bangalore challenger,Forejtek J.,Martin D.,1.25,3.72
2026-01-07,Canberra 2 challenger,Shimabukuro S.,Rodesch C.,2.1,1.68
2026-01-07,Canberra 2 challenger,Jodar R.,Faria J.,1.27,3.67
2026-01-07,Canberra 2 challenger,Kopriva V. (1),Klein L.,1.78,1.96
2026-01-07,Canberra 2 challenger,McCabe J.,Pinnington Jones J.,1.97,1.76
2026-01-07,Canberra 2 challenger,Blockx A. (6),Carballes Baena R.,1.31,3.27
2026-01-07,Canberra 2 challenger,Barrios Vera M. (4),Blanchet U.,1.7,2.08
2026-01-07,Canberra 2 challenger,Jacquet K.,Galan D.,1.44,2.67
2026-01-07,Canberra 2 challenger,Lajovic D. (8),Engel J.,1.66,2.14
2026-01-07,Noumea challenger,Gea A.,Diaz Acosta F.,1.81,1.92
2026-01-07,Noumea challenger,Draxl L. (2),Bouzige M.,1.18,4.51
2026-01-07,Noumea challenger,Tomic B. (8),Watt J.,1.21,4.15
2026-01-07,Noumea challenger,Thompson J. (1),Moreno De Alboran N.,1.44,2.67
2026-01-07,Noumea challenger,Ellis B.,Ilagan A.,1.71,2.05
2026-01-07,Noumea challenger,Tabur C.,Droguet T. (3),2.36,1.55
2026-01-07,Noumea challenger,Zheng M. (6),Added D.,1.3,3.38
2026-01-07,Noumea challenger,Rodionov J. (5),Langmo C.,1.32,3.21
2026-01-07,Nonthaburi challenger,Fomin S.,Bertrand R.,2.26,1.59
2026-01-07,Nonthaburi challenger,Kolar Z. (1),Samrej K.,1.55,2.36
2026-01-07,Nonthaburi challenger,Gengel M.,Shimizu Y.,2.33,1.56
2026-01-07,Nonthaburi challenger,Schwaerzler J. (6),Bax F.,1.44,2.65
2026-01-07,Nonthaburi challenger,Colson T.,Sun F. (8),1.68,2.1
2026-01-07,Nonthaburi challenger,Noguchi R. (3),Wu T.,2.06,1.71
2026-01-07,Nonthaburi challenger,Sharipov M.,Uchida K. (5),1.65,2.14
2026-01-07,Nonthaburi challenger,Giustino L. (2),Santillan A.,1.6,2.23
2026-01-07,Nottingham 5 challenger,Samuel T. (3),Broady L.,1.49,2.5
2026-01-07,Nottingham 5 challenger,Gentzsch T. (8),Krumich M.,1.83,1.9
2026-01-07,Nottingham 5 challenger,Kozlov S. (7),Erhard M.,1.31,3.26
2026-01-07,Nottingham 5 challenger,Chidekh C. (2),Jubb P.,1.7,2.06
2026-01-07,Nottingham 5 challenger,Kingsley C.,Gray A. (6),2.25,1.59
2026-01-07,Nottingham 5 challenger,Monday J. (1),Hussey G.,1.31,3.25
2026-01-07,Nottingham 5 challenger,Kukushkin M.,Negritu C.,1.38,2.9
2026-01-07,Nottingham 5 challenger,Broom C.,Ritschard A.,2.15,1.65
2026-01-07,Futures 2026,Dean T.,Thomson M.,1.31,3.21
2026-01-07,Futures 2026,Ion N.,Braswell M.,5.37,1.11
2026-01-07,Futures 2026,Smith K.,Leroux J.,1.19,4.22
2026-01-07,Futures 2026,Dostanic S.,Perot R.,1.87,1.83
2026-01-07,Futures 2026,Shick B.,Andrade A.,2.53,1.47
2026-01-07,Futures 2026,Friend J.,Ciric A.,1.25,3.62
2026-01-07,Futures 2026,Kirchheimer S.,Ganesan A.,2.15,1.63
2026-01-07,Futures 2026,Mitsui S.,Colby R.,1.2,4.08
2026-01-07,Futures 2026,Kouame M.,Legout T.,1.95,1.77
2026-01-07,Futures 2026,Ghazouani Durand Y.,Prihodko O.,2.3,1.55
2026-01-07,Futures 2026,McCormick T.,Clark E.,1.43,2.66
2026-01-07,Futures 2026,Rottgering M.,Fishback R.,1.36,2.9
2026-01-07,Futures 2026,Vandecasteele Q.,Baadi T.,1.5,2.43
2026-01-07,Futures 2026,Pow L.,Kakhniuk D.,1.09,5.92
2026-01-07,Futures 2026,Sakellaridis M.,Todoran M.,3.5,1.27
2026-01-07,Futures 2026,Seifert S.,Herman L.,1.28,3.41
2026-01-07,Futures 2026,Wallin O.,Serrano Luis T.,1.14,4.9
2026-01-07,Futures 2026,Pokorny L.,Knani O.,1.02,10.11
2026-01-07,Futures 2026,Brown O.,Oueslati M.,1.01,10.0
2026-01-07,Futures 2026,Alkaya M.,Cacao T.,1.33,3.07
2026-01-07,Futures 2026,Borg L.,Derepasko T.,1.59,2.23
2026-01-07,Futures 2026,Nagel A.,Massard L.,1.97,1.75
2026-01-07,Futures 2026,Rivet M.,Sakellaridis D.,2.22,1.59
2026-01-07,Futures 2026,Johns G.,Marques G.,1.04,8.43
2026-01-07,Futures 2026,Raquillet L.,Deckers A.,2.82,1.38
2026-01-07,Futures 2026,Kirkin E.,El Natour M.,1.04,9.67
2026-01-07,Futures 2026,Trifi A.,Anavatan M.,1.32,3.17
2026-01-07,Futures 2026,Johansson O.,Shin M.,2.51,1.45
2026-01-07,Futures 2026,D'Agostino S.,Pikkaart J.,1.1,5.86
2026-01-07,Futures 2026,Rolland De Ravel C.,Haliak M.,1.36,2.93
2026-01-07,Futures 2026,Poullain L.,Deflandre L.,1.05,8.55
2026-01-07,Futures 2026,Popovic S.,Milev Y.,1.53,2.32
2026-01-07,Futures 2026,Vetrih M.,Heredia S.,2.35,1.55
2026-01-07,Futures 2026,Bondioli F.,Apostol C.,1.02,9.96
2026-01-07,Futures 2026,Marchenko I.,Tufekci C.,1.02,9.79
2026-01-07,Futures 2026,Loge J.,Wessels L.,1.76,1.94
2026-01-07,Futures 2026,Molleker R.,Madaras D.,3.25,1.32
2026-01-07,Futures 2026,Marinescu M.,Hurtado Novoa N.,1.15,4.68
2026-01-07,Futures 2026,Krutykh O.,Lechner D.,1.02,9.29
2026-01-07,Futures 2026,Sanchez Jover C.,Oktay R.,1.03,8.28
2026-01-07,Futures 2026,Jianu F.,Fu J.,1.02,9.55
2026-01-07,Futures 2026,Piraino G.,Stauffer P.,1.01,13.0
2026-01-07,Futures 2026,Gill F.,Ochi M.,1.02,10.39
2026-01-07,Futures 2026,Munkhammar P.,Odegaard T.,1.07,6.91
2026-01-07,Futures 2026,Majdandzic M.,Rivera L.,1.34,2.99
2026-01-07,Futures 2026,Jorgensen S.,Wiger Nordas B.,1.53,2.3
2026-01-07,Futures 2026,Suarez B.,Kumar M.,1.56,2.3
2026-01-07,Futures 2026,Rehberg M.,Rejchtman Vinciguerra W.,1.35,2.94
