date,tournament,player1,player2,odd1,odd2
2025-05-18,Futures 2025,Rodriguez Taverna S.,Aguilar J.,1.53,2.37
2025-05-18,Futures 2025,Xu K.,Lilov V.,1.74,1.99
2025-05-18,Futures 2025,Singh K.,Lobanov A.,1.36,2.94
2025-05-18,Futures 2025,Marcondes I.,Zhukov M.,1.65,2.14
2025-05-18,Futures 2025,Ivanov I.,Madarasz G.,1.88,1.83
2025-05-18,Futures 2025,Bielinskyi V.,Loge J.,1.21,4.07
2025-05-18,Futures 2025,Gentzsch T.,Poling K.,1.36,2.95
2025-05-18,Futures 2025,Forejtek J.,Djuric B.,2.53,1.46
2025-05-18,Futures 2025,Poullain L.,Matsuda R.,1.42,2.68
2025-05-18,Futures 2025,Nesterov P.,Boitan G.,2.41,1.52
2025-05-18,Futures 2025,Cui J.,Shin W.,1.42,2.67
2025-05-18,UTR Pro Tennis Series,Jones S.,Mehrotra A.,1.17,4.17
2025-05-18,UTR Pro Tennis Series,Shepheard M.,Stockwell B.,1.82,1.82
2025-05-18,UTR Pro Tennis Series,Wensley S.,Valsamis E.,1.23,3.58
2025-05-18,UTR Pro Tennis Series,Howe P.,Ishikawa H.,2.07,1.64
2025-05-18,UTR Pro Tennis Series 3,Cohen D.,Markowitz C.,1.82,1.85
2025-05-18,UTR Pro Tennis Series 3,Faria F.,Shtengelov A.,1.4,2.5
2025-05-18,UTR Pro Tennis Series 3,Brymer G.,Ventre A.,1.26,3.43
2025-05-18,UTR Pro Tennis Series 3,Jones R.,Anderson B.,1.24,3.63
2025-05-18,UTR Pro Tennis Series 3,Tallakson A.,Wuelfing M.,1.75,1.88
2025-05-18,UTR Pro Tennis Series 3,Brunkow G.,Rajski M.,2.9,1.34
2025-05-18,UTR Pro Tennis Series 3,Boyd K.,Kotzen A.,1.56,2.25
2025-05-18,UTR Pro Tennis Series 3,Ubri Y.,Bernard J.,1.82,1.82
2025-05-18,UTR Pro Tennis Series 3,Sanchez Bronzetti E.,Hulme M.,3.63,1.24
2025-05-18,UTR Pro Tennis Series 5,Lagutin P.,Walters M.,1.61,2.12
2025-05-18,UTR Pro Tennis Series 5,Lopez Cherubino N.,Gil F.,2.25,1.57
2025-05-18,UTR Pro Tennis Series 5,Valdoleiros G.,Hodkin S.,1.46,2.47
2025-05-18,Futures 2025,Gill F.,Antonelli J.,1.01,13.0
2025-05-18,Futures 2025,Schlagenhauf N.,Estevez S.,1.05,8.17
2025-05-18,Futures 2025,Minighini D.,Whitwell G.,7.75,1.05
2025-05-18,Futures 2025,Mazzola F.,Vavassori M.,3.38,1.27
2025-05-18,Futures 2025,Battiston A.,Balestrieri A.,1.01,15.0
2025-05-18,Futures 2025,Kravchenko G.,Castle M.,1.01,15.0
2025-05-18,Futures 2025,Mencaglia S.,Chauhan C.,1.05,8.0
2025-05-18,Futures 2025,Gandolfi G.,Parenti L.,1.66,2.08
2025-05-18,Futures 2025,Mazza M.,Garbero F.,1.02,11.0
2025-05-18,Geneva,Norrie C. (2),Brooksby J. (8),1.42,2.8
2025-05-18,Geneva,Gakhov I.,Feldbausch K.,2.22,1.63
2025-05-18,Geneva,Sell K.,Bertola R.,1.88,1.87
2025-05-18,Geneva,Ofner S. (6),Opelka R. (3),1.63,2.22
2025-05-18,Hamburg,Collignon R. (4),Dutra da Silva D.,1.06,9.23
2025-05-18,Hamburg,Kovacevic A. (2),Sachko V. (8),1.69,2.11
2025-05-18,Hamburg,Ymer E.,Topo M.,1.64,2.21
2025-05-18,Hamburg,Gojo B. (7),Kuzmanov D.,1.33,3.25
2025-05-18,Skopje challenger,Paulson A.,Prihodko O. (3),2.27,1.58
2025-05-18,Skopje challenger,Fatic N. (5),Huseinovikj A.,1.0,17.83
2025-05-18,Skopje challenger,Dodig M. (4),Nedic A.,1.61,2.22
2025-05-18,Skopje challenger,Campana Lee G. (7),Micov S.,1.04,9.5
2025-05-18,Skopje challenger,Vrbensky M. (11),Stebe C.,1.61,2.21
2025-05-18,Skopje challenger,Kodat T. (6),Basic M.,2.1,1.67
2025-05-18,Skopje challenger,Krumich M.,Dellavedova M. (10),1.42,2.68
2025-05-18,Skopje challenger,Oberleitner N. (8),Bugarikj B.,1.03,10.3
2025-05-18,Skopje challenger,Agamenone F.,Seggerman R. (12),1.42,2.74
2025-05-18,Skopje challenger,Michalski D. (1),Markovski O.,1.01,12.08
2025-05-18,Skopje challenger,Dhamne M.,Martin A. (2),2.6,1.45
2025-05-18,Skopje challenger,Marmousez L. (9),Cukierman D.,1.38,2.88
2025-05-18,Tbilisi challenger,Rai A. (8),Pieczkowski O.,2.0,1.75
2025-05-18,Tbilisi challenger,Damm M.,Mukund S. (6),1.41,2.76
2025-05-18,Tbilisi challenger,Fomin S. (9),Tsitsipas P.,1.05,9.37
2025-05-18,Tbilisi challenger,Pankin S.,Parker S. (4),3.85,1.23
2025-05-18,Tbilisi challenger,Jones M. (3),Gogeliya K.,1.01,22.97
2025-05-18,Tbilisi challenger,Andaloro F. (12),Sweeny D.,1.79,1.94
2025-05-18,Tbilisi challenger,Pokorny L. (2),Honda N.,1.32,3.21
2025-05-18,Tbilisi challenger,Chidekh C. (1),Shvangiradze A.,1.02,15.53
2025-05-18,Tbilisi challenger,Arutiunian E.,Tiurnev E. (7),1.47,2.53
2025-05-18,Tbilisi challenger,Colson T. (11),Wendelken H.,1.7,2.06
2025-05-18,Tbilisi challenger,Hussey G. (5),Ilkel C.,1.5,2.44
2025-05-18,Tbilisi challenger,Trouve N.,Agafonov E. (10),3.49,1.27
2025-05-19,Hamburg,Engel J.,Struff J.,4.06,1.24
2025-05-19,Hamburg,Zverev A. (1),Kovacevic A.,1.04,11.64
2025-05-19,Hamburg,Lehecka J.,Gojo B.,1.44,2.74
2025-05-19,Hamburg,Muller A.,Ymer E.,1.37,3.04
2025-05-19,Hamburg,Rublev A. (3),Dzumhur D.,1.2,4.54
2025-05-19,Hamburg,Bautista-Agut R.,Giron M.,1.82,1.97
2025-05-19,Hamburg,Nakashima B. (7),Collignon R.,1.65,2.23
2025-05-19,Geneva,Fucsovics M.,Bergs Z.,1.7,2.15
2025-05-19,Geneva,Norrie C.,Stricker D.,1.32,3.33
2025-05-19,Geneva,Arnaldi M. (8),Gaston H.,1.33,3.24
2025-05-19,Geneva,Halys Q.,Munar J.,2.82,1.42
2025-05-19,Geneva,Nishikori K.,Tien L.,1.77,2.02
2025-05-19,Geneva,Ofner S.,Gakhov I.,1.18,4.73
2025-05-19,Geneva,Fearnley J.,Lajovic D.,1.82,1.97
2025-05-19,Skopje challenger,Durasovic V. (5),Travaglia S.,2.94,1.37
2025-05-19,Skopje challenger,Sharipov M. (6),Milev Y.,1.27,3.51
2025-05-19,Skopje challenger,Schwaerzler J.,Bueno G.,1.83,1.88
2025-05-19,Skopje challenger,Brunold M.,Mikrut L.,2.3,1.57
2025-05-19,Tbilisi challenger,Cina F. (8),Bar Biryukov P.,1.33,3.11
2025-05-19,Tbilisi challenger,Monday J. (1),Henning P.,1.38,2.9
2025-05-19,Tbilisi challenger,Strombachs R.,Samrej K.,1.61,2.21
2025-05-19,Tbilisi challenger,Snitari I.,Imamura M.,1.94,1.78
2025-05-19,Futures 2025,De La Fuente S.,Ribero F.,1.4,2.74
2025-05-19,Futures 2025,Ambrogi L.,Villalon N.,1.09,6.5
2025-05-19,Futures 2025,Soto M.,Becerra Otarola I.,1.09,6.29
2025-05-19,Futures 2025,Boscardin Dias P.,Estevez J.,1.3,3.28
2025-05-19,Futures 2025,Farjat T.,Jarry Fillol D.,1.17,4.46
2025-05-19,Futures 2025,Nunez D.,Leite W.,1.78,1.94
2025-05-19,Futures 2025,Bruna N.,Perez B.,1.06,8.05
2025-05-19,UTR Pro Tennis Series 3,Hulme M.,Brown O.,1.55,2.2
2025-05-19,UTR Pro Tennis Series 3,Okonkwo O.,Brunetti T.,1.22,3.63
2025-05-19,UTR Pro Tennis Series 3,Anderson B.,Faria F.,1.63,2.05
2025-05-19,UTR Pro Tennis Series 3,Carvajal Suazo H.,Nakamine L.,1.82,1.82
2025-05-19,UTR Pro Tennis Series 3,Horve L.,Jaen D.,1.33,2.92
2025-05-19,UTR Pro Tennis Series 3,Velasquez J.,Markowitz C.,1.82,1.82
2025-05-19,UTR Pro Tennis Series 3,Ji Z.,Shtengelov A.,1.23,3.58
2025-05-19,UTR Pro Tennis Series 3,Kissell C.,Zamani A.,1.12,4.95
2025-05-19,UTR Pro Tennis Series 3,Iantosca N.,Cohen D.,2.85,1.33
2025-05-19,UTR Pro Tennis Series 3,Boyd K.,Ubri Y.,1.51,2.33
2025-05-19,UTR Pro Tennis Series 3,Clement C.,Bernard J.,1.15,4.23
2025-05-19,UTR Pro Tennis Series 5,Valkusz M.,Ambarzumjan E.,1.09,6.25
2025-05-19,UTR Pro Tennis Series 5,Nincevic F.,Sallay P.,1.3,3.18
2025-05-19,UTR Pro Tennis Series 5,Beloborodko I.,Hornung G.,1.43,2.6
2025-05-19,UTR Pro Tennis Series 5,Madarasz G.,Froemel K.,1.16,4.35
2025-05-19,UTR Pro Tennis Series 5,Meszaros P.,Kis Balazs R.,1.16,4.35
2025-05-19,UTR Pro Tennis Series 5,Kisantal B.,Garcia-Ripoll Orenes M.,1.82,1.82
2025-05-19,UTR Pro Tennis Series 5,Bartakovics M.,Petrovic D.,1.48,2.45
2025-05-19,UTR Pro Tennis Series 8,Nagashima K.,Harangozo S.,2.34,1.52
2025-05-19,UTR Pro Tennis Series 8,Matsumura R.,Maeda T.,1.05,6.5
2025-05-19,UTR Pro Tennis Series 8,Pham D.,Kurata T.,1.47,2.44
2025-05-19,UTR Pro Tennis Series 8,Tan J.,Nakajima S.,3.68,1.23
2025-05-19,UTR Pro Tennis Series 8,Takamisawa T.,Kawanaka H.,1.02,9.5
2025-05-19,UTR Pro Tennis Series 8,Nakanishi K.,Sekiguchi T.,1.19,4.17
2025-05-19,French Open,Erhard M.,McCabe J.,1.21,4.2
2025-05-19,French Open,Moreno De Alboran N.,Fognini F. (7),1.45,2.68
2025-05-19,French Open,Landaluce M.,Dellien M.,1.33,3.23
2025-05-19,French Open,Shevchenko A. (2),Mochizuki S.,1.36,3.05
2025-05-19,French Open,Martineau M.,Galarneau A.,2.11,1.69
2025-05-19,French Open,Gueymard Wayenburg S.,Van Rijthoven T.,1.09,7.11
2025-05-19,French Open,Hanfmann Y. (19),Buse I.,2.09,1.71
2025-05-19,French Open,Hassan B.,Kotov P. (26),2.14,1.67
2025-05-19,French Open,Trotter J.,Holt B. (5),2.63,1.46
2025-05-19,French Open,Coria F. (30),Bouquier A.,1.68,2.12
2025-05-19,French Open,Klein L.,Den Ouden G.,2.15,1.67
2025-05-19,French Open,Gomez F. (29),Malige M.,1.26,3.7
2025-05-19,French Open,Marterer M.,Butvilas E.,2.57,1.48
2025-05-19,French Open,Ramos-Vinolas A.,Sultanov K.,1.37,2.99
2025-05-19,French Open,Kubler J.,Moro Canas A.,1.66,2.15
2025-05-19,French Open,Jacquet K.,Daniel T. (27),1.26,3.73
2025-05-19,French Open,Burruchaga R. (25),Lestienne C.,1.15,5.33
2025-05-19,French Open,Napolitano S.,Smith C.,2.26,1.6
2025-05-19,French Open,Collarini A.,Basavareddy N. (3),2.04,1.75
2025-05-19,French Open,Gaubas V.,Ajdukovic D.,1.23,4.05
2025-05-19,French Open,Llamas Ruiz P.,Bolt A.,1.22,4.1
2025-05-19,French Open,Svrcina D. (22),Barrere G.,1.53,2.44
2025-05-19,French Open,Guillen Meza A.,Pacheco Mendez R.,1.39,2.87
2025-05-19,French Open,Boyer T. (16),Rincon D.,1.66,2.16
2025-05-19,French Open,Svajda Z.,Zhukayev B.,2.14,1.68
2025-05-19,French Open,Tirante T. (24),Ficovich J.,1.53,2.43
2025-05-19,French Open,Holmgren A.,Cassone M.,1.59,2.3
2025-05-19,French Open,Gigante M.,Kym J. (21),1.74,2.04
2025-05-19,French Open,Coppejans K.,Shimizu Y.,1.16,5.06
2025-05-19,French Open,Moller E. (10),Bagnis F.,1.15,5.19
2025-05-19,French Open,Quinn E. (11),Lajal M.,1.54,2.41
2025-05-19,French Open,Tomic B.,Wong C.,2.51,1.5
2025-05-19,Futures 2025,Aguilar Cardozo F.,Braga V.,1.08,6.5
2025-05-19,Futures 2025,Valente R.,Dreer F.,1.5,2.38
2025-05-19,Futures 2025,Silva Sovero C.,Simonit E.,6.5,1.08
2025-05-19,Futures 2025,Bangoura S.,Schlagenhauf N.,1.61,2.15
2025-05-19,Futures 2025,Romano G.,Ortiz Gamonal D.,1.84,1.84
2025-05-19,Futures 2025,Duran T.,Ridout F.,1.07,7.5
2025-05-19,Futures 2025,Lagasio M.,Sroka M.,1.62,2.2
2025-05-19,Futures 2025,Mazzola F.,Battiston A.,1.21,4.04
2025-05-19,Futures 2025,Zeitune M.,Kohlmann de Freitas E.,1.84,1.84
2025-05-19,Futures 2025,Alvarado Berrospi A.,Remondy Pagotto V.,1.65,2.08
2025-05-19,Futures 2025,Martinez T.,De Dios F.,1.36,2.89
2025-05-19,Futures 2025,Salazar A.,Cavallo F.,1.67,2.1
2025-05-19,Futures 2025,Horoz A.,Jones A.,1.57,2.25
2025-05-19,Futures 2025,Marionneau L.,Mouhan A.,1.05,8.5
2025-05-19,Futures 2025,Hernandez C.,Virgili Berini F.,1.25,3.75
2025-05-19,Futures 2025,Makhlouf M.,Poritskyy A.,1.25,3.75
2025-05-19,Futures 2025,Rankin M.,Alekseychuk A.,1.36,3.0
2025-05-19,Futures 2025,Warik C.,Mingaleev G.,2.2,1.62
2025-05-19,Futures 2025,Forti F.,Minighini D.,1.1,6.0
2025-05-19,Futures 2025,Ribecai M.,Mencaglia S.,1.08,6.5
2025-05-19,Futures 2025,Bagnolini D.,Cattaneo L.,1.4,2.68
2025-05-19,Futures 2025,Mazza M.,Gandolfi G.,1.08,6.5
2025-05-19,Futures 2025,Kravchenko G.,Angelini L.,1.35,2.95
2025-05-19,Futures 2025,Molenkamp M.,Syrovatskiy O.,1.83,1.83
2025-05-19,Futures 2025,Chung Y.,Kim D.,1.58,2.2
2025-05-19,Futures 2025,Roh H.,Jeong Y.,1.43,2.59
2025-05-19,Futures 2025,Cho S.,Park S.,3.99,1.21
2025-05-19,Futures 2025,Groysman M.,Madaminov B.,1.03,10.0
2025-05-19,Futures 2025,Toshmukhamedov A.,Bangargi A.,1.44,2.62
2025-05-19,Futures 2025,Hebhang Balan A.,Ushakov A.,1.67,2.1
2025-05-19,Skopje challenger,Oberleitner N. (8),Paulson A.,2.16,1.64
2025-05-19,Skopje challenger,Agamenone F.,Dodig M. (4),2.0,1.74
2025-05-19,Skopje challenger,Kodat T. (6),Vrbensky M. (11),1.92,1.82
2025-05-19,Skopje challenger,Fatic N. (5),Campana Lee G. (7),1.36,2.93
2025-05-19,Skopje challenger,Dhamne M.,Krumich M.,2.39,1.52
2025-05-19,Skopje challenger,Marmousez L. (9),Michalski D. (1),1.74,1.99
2025-05-19,Tbilisi challenger,Fomin S. (9),Pankin S.,1.86,1.85
2025-05-19,Tbilisi challenger,Damm M.,Rai A. (8),1.28,3.43
2025-05-19,Tbilisi challenger,Andaloro F. (12),Jones M. (3),2.03,1.72
2025-05-19,Tbilisi challenger,Hussey G. (5),Arutiunian E.,1.64,2.16
2025-05-19,Tbilisi challenger,Pokorny L. (2),Colson T. (11),1.61,2.21
2025-05-19,Tbilisi challenger,Chidekh C. (1),Trouve N.,1.19,4.34
2025-05-20,Hamburg,Auger Aliassime F. (6),Altmaier D.,1.65,2.22
2025-05-20,Hamburg,Mpetshi Perricard G.,Bublik A.,2.03,1.77
2025-05-20,Hamburg,Davidovich Fokina A. (5),Monfils G.,1.38,3.0
2025-05-20,Hamburg,Ugo Carabelli C.,Baez S. (8),2.35,1.58
2025-05-20,Hamburg,Tiafoe F. (2),Yunchaokete B.,1.5,2.56
2025-05-20,Hamburg,Etcheverry T.,Comesana F.,2.16,1.69
2025-05-20,Hamburg,Cobolli F.,Sachko V.,1.24,3.99
2025-05-20,Geneva,Marozsan F.,Sell K.,1.12,6.23
2025-05-20,Geneva,Hurkacz H. (6),Cazaux A.,1.22,4.23
2025-05-20,Geneva,Rinderknech A.,Kecmanovic M.,2.72,1.46
2025-05-20,Skopje challenger,Dellien H. (1),Kodat T.,1.12,5.57
2025-05-20,Skopje challenger,Geerts M.,Mrva M.,1.71,2.06
2025-05-20,Skopje challenger,Agamenone F.,Shelbayh A.,1.53,2.39
2025-05-20,Skopje challenger,Negritu C.,Dodig M.,1.86,1.86
2025-05-20,Skopje challenger,Poljicak M. (8),Ivanovski K.,1.5,2.45
2025-05-20,Skopje challenger,Olivieri G.,Marmousez L.,1.99,1.75
2025-05-20,Skopje challenger,Fatic N.,Alvarez Varona N.,1.46,2.58
2025-05-20,Skopje challenger,Roca Batalla O. (4),Oberleitner N.,1.46,2.5
2025-05-20,Skopje challenger,Cachin P.,Dhamne M.,1.32,3.17
2025-05-20,Skopje challenger,Clarke J. (3),Sels J.,1.5,2.48
2025-05-20,Skopje challenger,Denolly C.,Budkov Kjaer N.,4.36,1.19
2025-05-20,Skopje challenger,Michalski D.,Houkes M. (7),1.91,1.63
2025-05-20,Tbilisi challenger,Broom C.,Berankis R. (6),1.83,1.89
2025-05-20,Tbilisi challenger,Glinka D.,Sun F. (5),2.47,1.5
2025-05-20,Tbilisi challenger,Coulibaly E. (3),Jones M.,1.6,2.13
2025-05-20,Tbilisi challenger,Bax F.,Uchida K.,1.68,2.09
2025-05-20,Tbilisi challenger,Simakin I. (2),Van Wyk K.,1.14,5.29
2025-05-20,Tbilisi challenger,Pokorny L.,Gray A.,1.84,1.89
2025-05-20,Tbilisi challenger,Chidekh C.,Karlovskiy E.,1.53,2.37
2025-05-20,Tbilisi challenger,Purtseladze S. (4),Hussey G.,1.61,2.18
2025-05-20,Tbilisi challenger,Searle H.,Andaloro F.,1.69,2.08
2025-05-20,Tbilisi challenger,Damm M.,Samuel T.,1.44,2.65
2025-05-20,Tbilisi challenger,Fomin S.,Bakshi A.,1.71,2.04
2025-05-20,Futures 2025,Bondioli F.,Omarkhanov A.,1.27,3.42
2025-05-20,Futures 2025,Carboni L.,Mazzola F.,1.1,5.9
2025-05-20,Futures 2025,Midon L.,Romano G.,1.02,12.25
2025-05-20,Futures 2025,Martinez T.,Klintcharov A.,2.4,1.51
2025-05-20,Futures 2025,Cigarran T.,Salazar A.,1.85,1.83
2025-05-20,Futures 2025,Roncadelli F.,Aguilar Cardozo F.,1.05,8.19
2025-05-20,Futures 2025,Zeitune M.,Flores Leyton S.,1.01,13.0
2025-05-20,Futures 2025,Vincent Ruggeri S.,Bagnolini D.,1.06,7.85
2025-05-20,Futures 2025,Valente R.,Gimenez I.,3.06,1.33
2025-05-20,Futures 2025,Villanueva G.,Silva Sovero C.,1.0,17.0
2025-05-20,Futures 2025,Aguilar Cardozo J.,Alvarado Berrospi A.,1.08,6.67
2025-05-20,Futures 2025,Shah A.,De Almeida G.,1.94,1.77
2025-05-20,Futures 2025,Sanchez Quilez A.,Garcia Paez L.,1.06,7.67
2025-05-20,Futures 2025,Oradini G.,Mazza M.,2.11,1.66
2025-05-20,Futures 2025,Matsuoka H.,Calvano G.,1.09,6.21
2025-05-20,Futures 2025,Brunclik P.,Casanova A.,1.13,5.24
2025-05-20,Futures 2025,Juarez F.,Novak D.,2.69,1.41
2025-05-20,Futures 2025,Lokoli L.,Kajin K.,1.02,10.64
2025-05-20,Futures 2025,Pereira T.,Krajci M.,1.26,3.54
2025-05-20,Futures 2025,Krutykh O.,Fanselow S.,1.19,4.27
2025-05-20,Futures 2025,Radulov I.,Ruiz Rodriguez H.,1.03,9.7
2025-05-20,Futures 2025,Ribecai M.,Kravchenko G.,1.73,1.99
2025-05-20,Futures 2025,Weis A.,Mencaglia S.,1.07,7.38
2025-05-20,Futures 2025,Caniato C.,Pieri S.,1.5,2.43
2025-05-20,Futures 2025,Noce G.,Ferrari F.,2.21,1.59
2025-05-20,Futures 2025,Haliak M.,Massard L.,1.89,1.83
2025-05-20,Futures 2025,Winter E.,Timini A.,1.14,5.04
2025-05-20,Futures 2025,Andreescu S.,Perez Contri S.,3.23,1.3
2025-05-20,Futures 2025,Ferrari G.,Duhan C.,1.16,4.52
2025-05-20,Futures 2025,Vasiliauskas M.,Marques D.,2.89,1.36
2025-05-20,Futures 2025,Dinev D.,Bastiaansen P.,1.81,1.88
2025-05-20,Futures 2025,Preda L.,Miletich I.,1.49,2.48
2025-05-20,Futures 2025,Cuenin S.,Jovic N.,1.06,7.79
2025-05-20,Futures 2025,Cretu C.,Wehnelt K.,1.22,3.92
2025-05-20,Futures 2025,Poertner L.,D'Agostino S.,1.45,2.59
2025-05-20,Futures 2025,Saraiva Dos Santos P.,Valentine C.,1.2,4.12
2025-05-20,Futures 2025,Rossi L.,Host T.,1.17,4.49
2025-05-20,Futures 2025,Knaff A.,Braithwaite T.,1.51,2.4
2025-05-20,Futures 2025,Schinnerer K.,Nouchakis G.,1.25,3.58
2025-05-20,Futures 2025,Klimas J.,Bjelobrk J.,1.2,4.15
2025-05-20,Futures 2025,Hurrion M.,Jones M.,2.24,1.58
2025-05-20,Futures 2025,Matsuda R.,Kimhi O.,1.57,2.26
2025-05-20,Futures 2025,Elsayed A.,Domingos D.,1.06,7.51
2025-05-20,Futures 2025,Palan D.,Liang L.,1.04,9.13
2025-05-20,Futures 2025,Zhang T.,Wong T.,1.02,10.54
2025-05-20,Futures 2025,Yamasaki J.,Mo Y.,2.04,1.7
2025-05-20,Futures 2025,Isomura K.,Chen X.,1.15,4.8
2025-05-20,Futures 2025,Ferguson C.,Ogura K.,1.42,2.68
2025-05-20,Futures 2025,Lee D.,Hwang D.,1.24,3.66
2025-05-20,Futures 2025,Jeong Y.,Kikuchi Y.,7.01,1.08
2025-05-20,UTR Pro Tennis Series 3,Mroz M.,Gadecki T.,1.56,2.23
2025-05-20,UTR Pro Tennis Series 3,Brunetti T.,Matsuoka S.,2.39,1.49
2025-05-20,UTR Pro Tennis Series 3,Harazaki A.,Muller C.,1.27,3.27
2025-05-20,UTR Pro Tennis Series 3,Bernard J.,Kotzen A.,1.72,1.9
2025-05-20,UTR Pro Tennis Series 3,Ji Z.,Faria F.,1.51,2.33
2025-05-20,UTR Pro Tennis Series 3,Okonkwo O.,Taylor D.,1.18,4.11
2025-05-20,UTR Pro Tennis Series 3,Jones R.,Shtengelov A.,1.01,9.0
2025-05-20,UTR Pro Tennis Series 3,Velasquez J.,Cohen D.,1.47,2.43
2025-05-20,UTR Pro Tennis Series 3,Gold N.,Cordova F.,1.27,3.32
2025-05-20,UTR Pro Tennis Series 3,Horve L.,Nakamine L.,1.31,3.08
2025-05-20,UTR Pro Tennis Series 3,Bracks I.,Jaen D.,1.09,5.83
2025-05-20,UTR Pro Tennis Series 3,Falck R.,Brown O.,1.55,2.2
2025-05-20,UTR Pro Tennis Series 3,Sanchez Bronzetti E.,Anderson M.,1.37,2.65
2025-05-20,UTR Pro Tennis Series 3,Clement C.,Ubri Y.,1.25,3.28
2025-05-20,UTR Pro Tennis Series 3,Boland B.,Matsuoka S.,2.98,1.33
2025-05-20,UTR Pro Tennis Series 5,Nincevic F.,Maric M.,1.27,3.23
2025-05-20,UTR Pro Tennis Series 5,Froemel K.,Garcia-Ripoll Orenes M.,1.51,2.33
2025-05-20,UTR Pro Tennis Series 5,Valkusz M.,Kalocsai P.,1.23,3.58
2025-05-20,UTR Pro Tennis Series 5,Meszaros P.,Sallay P.,1.23,3.58
2025-05-20,UTR Pro Tennis Series 5,Ivanov M.,Holban V.,1.5,2.3
2025-05-20,UTR Pro Tennis Series 5,Marosik N.,Ambarzumjan E.,1.75,1.88
2025-05-20,UTR Pro Tennis Series 5,Madarasz G.,Salazar D.,1.4,2.55
2025-05-20,UTR Pro Tennis Series 5,Obrul L.,Versloot Y.,1.33,2.9
2025-05-20,UTR Pro Tennis Series 5,Milushev P.,Nedev D.,2.73,1.36
2025-05-20,UTR Pro Tennis Series 5,Markov V.,Manukyan V.,1.22,3.5
2025-05-20,UTR Pro Tennis Series 5,Bartakovics M.,Necz A.,1.82,1.8
2025-05-20,UTR Pro Tennis Series 5,Hornung G.,Petrovic D.,1.33,3.0
